"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users"
"Kandehh";"Kryptonite✨";"37138521";"1269659264148295686";"/Kandehh/status/1269659264148295686";"2020-06-07 15:55:32";1591545332;"“Accountability feels like an attack when you’re not ready to acknowledge how your behavior harms others”";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“Accountability feels like an attack when you’re not ready to acknowledge how your behavior harms others”</p>";"[]";"[]";False;"[]";"";103062;49564;71;True;False;"";"[]"
"vimoh";"words are weapons ⚡";"3336";"1269875447812120576";"/vimoh/status/1269875447812120576";"2020-06-08 06:14:34";1591596874;"Safoora should be free, not because she is pregnant, but because protesting against unfair policies should not be a crime. By making her pregnancy the issue, we accept the assumption that her conduct was criminal. It was not.";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Safoora should be free, not because she is pregnant, but because protesting against unfair policies should not be a crime. By making her pregnancy the issue, we accept the assumption that her conduct was criminal. It was not.</p>";"[]";"[]";False;"[]";"";9853;3123;214;True;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1269003513541136391";"/sahil_yadav96/status/1269003513541136391";"2020-06-05 20:29:49";1591388989;"Remember the time when everyone was doing Naruto run and DBZ screem.";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Remember the time when everyone was doing Naruto run and DBZ screem.</p>";"[]";"[]";False;"[]";"";2;0;0;False;False;"";"[]"
"naukarshah";"Kannan Gopinathan";"56670878";"1268728512233353216";"/naukarshah/status/1268728512233353216";"2020-06-05 02:17:03";1591323423;"Judiciary has now become an extended arm of the executive.

And executive had already become an extended arm of the party in power.

Only cheques and balance remain..";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Judiciary has now become an extended arm of the executive.

And executive had already become an extended arm of the party in power.

Only cheques and balance remain..</p>";"[]";"[]";False;"[]";"";8804;2158;188;True;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1268902090413236227";"/sahil_yadav96/status/1268902090413236227";"2020-06-05 13:46:48";1591364808;"THREAD-
Barbers will say anything to sell De-Tan and Facial except their real use.
1. ""Sir face kafi dull lag raha hai, De-Tan karva lo""
2. ""Sir face dry lag raha hai, De-Tan karva lo""";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">THREAD-
Barbers will say anything to sell De-Tan and Facial except their real use.
1. ""Sir face kafi dull lag raha hai, De-Tan karva lo""
2. ""Sir face dry lag raha hai, De-Tan karva lo""</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
"pavlikam";"Anuj Mehta";"230391961";"1267343566029930496";"/pavlikam/status/1267343566029930496";"2020-06-01 06:33:46";1590993226;"There will never be correct ways to protest in a world where there are legal ways to oppress.";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">There will never be correct ways to protest in a world where there are legal ways to oppress.</p>";"[]";"[]";False;"[]";"";5493;1652;48;True;False;"";"[]"
"KartikeyaRai11";"Kartikeya Rai";"1157168679290728448";"1267040709493710849";"/KartikeyaRai11/status/1267040709493710849";"2020-05-31 10:30:20";1590921020;"U can't unsee thispic.twitter.com/7Owb4DCDRp";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">U can't unsee this<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7Owb4DCDRp"">pic.twitter.com/7Owb4DCDRp</a></p>";"[]";"[]";True;"['https://pbs.twimg.com/media/EZVuye8UYAA26oS.jpg']";"";1623;245;64;True;False;"";"[]"
"samjawed65";"SamSays";"931260588";"1265128255356645376";"/samjawed65/status/1265128255356645376";"2020-05-26 03:50:55";1590465055;"A short case study on how selective information is fed to the masses. Thread. 1/n ";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A short case study on how selective information is fed to the masses. Thread. 1/n <img alt=""👇"" aria-label=""Emoji: Down pointing backhand index"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f447.png"" title=""Down pointing backhand index""/></p>";"[]";"[]";False;"[]";"";4864;2587;85;True;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1263683521647960065";"/sahil_yadav96/status/1263683521647960065";"2020-05-22 04:10:04";1590120604;"Why can't philosophers write in Normal English? And then they start to critique someone else's work, cmon bro i finally related to that other guy. I am so confused now ;-;";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why can't philosophers write in Normal English? And then they start to critique someone else's work, cmon bro i finally related to that other guy. I am so confused now ;-;</p>";"[]";"[]";False;"[]";"";3;0;0;False;False;"";"[]"
"sahil_yadav96";"Sahil Yadav";"3178495566";"1261735515570737153";"/sahil_yadav96/status/1261735515570737153";"2020-05-16 19:09:23";1589656163;"I hate when multiple answer question has ONE answer. 
Stop i am confused already.";"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I hate when multiple answer question has ONE answer. 
Stop i am confused already.</p>";"[]";"[]";False;"[]";"";0;0;0;False;False;"";"[]"
